,credit,gender,education,martial_status,age,pay_status_sep,pay_status_aug,pay_status_jul,pay_status_jun,pay_status_may,pay_status_apr,bill_sep,bill_aug,bill_jul,bill_june,bill_may,bill_apr,paid_sep,paid_aug,paid_jul,paid_jun,paid_may,paid_apr,Y
18392,5337,2,1,2,23,0,0,0,0,0,0,491,453,484,434,468,316,39,107,66,91,47,33,0
18393,7221,2,2,2,24,-1,-1,-1,-1,-1,0,5,7,13,392,29,9,7,18,392,39,0,0,1
18394,2825,2,1,2,24,2,2,2,2,0,0,442,425,382,407,371,392,0,62,40,21,31,109,1
18395,9105,2,2,2,24,0,0,0,0,0,0,8241,5681,5086,4511,11789,6988,251,204,191,7380,315,235,1
18396,1883,2,2,2,24,0,0,-1,2,0,0,253,217,128,122,146,190,94,128,0,31,47,31,0
18397,627,2,1,2,24,-2,2,2,2,2,0,573,616,598,636,614,561,62,0,62,0,11,107,1
18398,1569,2,2,1,23,0,0,0,0,0,0,801,832,865,895,900,919,44,46,44,31,32,32,0
18399,6593,2,2,2,23,0,0,0,0,0,0,313,463,523,660,612,110,156,156,156,251,62,132,0
18400,9105,2,2,2,29,-1,0,0,0,0,0,4421,4085,4119,3910,3996,4061,194,160,157,188,172,472,0
18401,2825,2,2,2,23,0,0,0,0,0,0,921,816,850,871,882,937,47,47,56,34,69,47,0
18402,1569,2,2,2,23,0,0,0,0,0,0,1169,1030,648,141,90,62,54,36,31,9,12,25,0
18403,1569,2,2,2,23,0,0,0,2,0,0,1011,2051,1046,657,496,506,51,199,0,13,18,15,0
18404,627,2,3,2,24,0,-1,0,0,0,0,42,40,70,82,158,7,40,39,51,126,0,107,0
18405,11302,2,2,2,23,0,0,-2,-2,-2,-2,1190,64,119,267,223,179,64,134,267,48,180,244,0
18406,7221,2,1,2,23,0,0,0,0,0,0,1098,1128,585,381,411,418,62,38,36,34,25,22,0
18407,941,2,1,2,24,-1,0,0,0,0,0,627,665,569,453,346,330,94,63,62,62,47,627,0
18408,941,2,1,2,23,0,0,0,0,0,0,548,850,888,928,877,935,313,63,94,23,64,116,0
18409,2197,2,2,2,23,0,0,0,0,0,0,1436,1204,1224,1199,903,517,50,125,37,18,10,5,0
18410,627,2,2,2,25,2,0,0,0,0,-2,587,630,636,518,0,0,53,44,63,0,0,0,1
18411,2511,2,2,2,25,-1,-1,-2,-2,-2,-2,12,0,0,0,0,0,0,0,0,0,0,7,0
18412,2511,2,2,2,24,0,0,0,0,0,0,2533,2494,2532,2501,2466,2506,89,91,88,87,90,97,0
18413,1569,2,2,2,25,0,0,0,0,0,0,1543,1574,3041,1532,606,617,56,65,81,31,31,31,0
18414,941,2,5,2,22,0,0,0,0,0,0,431,328,623,821,842,856,125,314,219,34,31,31,0
18415,941,2,1,2,22,0,0,2,0,0,-1,879,956,932,934,661,59,116,0,31,13,59,173,0
18416,2197,2,2,2,22,0,0,0,0,0,0,1676,1541,1559,1399,978,971,57,70,46,33,34,46,0
18417,941,2,2,2,24,0,0,0,0,0,0,965,904,954,904,844,852,50,79,125,62,31,47,0
18418,3453,2,2,1,24,1,1,-1,0,0,0,307,-39,2042,2075,1704,1626,0,2150,97,126,62,62,0
18419,5023,2,2,2,24,0,0,0,0,0,0,1744,1631,1098,832,552,292,94,94,62,31,62,0,0
18420,941,2,2,2,22,2,2,2,2,2,0,923,865,976,981,957,977,0,125,31,0,34,34,1
18421,1255,2,2,2,24,2,0,0,0,0,0,596,628,660,702,706,721,41,42,52,25,26,26,1
18422,5023,2,2,2,25,1,-1,0,0,0,-2,0,31,64,98,0,0,31,32,35,0,0,234,1
18423,1569,2,2,2,23,2,0,0,0,0,0,1067,1098,1131,1153,1176,1201,58,59,50,42,43,43,1
18424,5023,2,1,2,23,0,0,0,0,0,-1,2447,2479,2499,1562,10,6,125,94,31,0,6,84,1
18425,941,2,2,2,22,0,-1,-1,0,0,-1,96,12,61,78,0,24,12,61,31,0,24,36,0
18426,2197,2,2,2,23,2,3,2,2,0,0,2029,1978,2023,1972,1992,2044,0,94,0,72,83,63,0
18427,4709,2,2,1,24,-1,-1,-1,-1,-1,-1,400,13,5,50,12,0,28,5,50,12,0,0,0
18428,1569,2,2,1,24,0,0,0,0,0,2,1459,1082,841,873,932,843,47,50,47,72,0,53,0
18429,2511,2,1,1,24,0,0,0,0,0,2,2492,2430,2463,1507,1644,1562,106,94,157,266,0,125,0
18430,1569,2,2,2,24,2,0,0,0,0,2,1125,1144,1188,1222,1292,1267,47,62,62,100,0,53,1
18431,1569,2,2,2,24,0,0,0,0,0,0,1711,1684,1685,1625,1096,1054,62,90,61,32,31,38,0
18432,941,2,3,1,25,0,0,0,0,0,0,825,813,862,870,870,899,62,62,62,62,47,47,0
18433,7849,2,3,1,27,2,3,2,2,0,0,10179,9686,9236,8758,8478,8344,156,188,156,301,439,439,0
18434,2197,2,1,1,23,-1,-1,-2,-2,-2,-2,94,0,0,0,0,0,0,0,0,0,0,0,0
18435,4709,2,2,2,23,-1,-1,-1,0,0,0,10,10,2006,1879,1860,1818,10,2006,65,65,69,69,0
18436,10047,2,1,2,25,0,0,0,0,0,0,5648,5760,5883,5902,6009,1285,205,227,135,134,40,31,0
18437,2511,2,5,2,25,0,0,0,0,0,-2,361,163,143,171,0,0,47,62,31,0,0,0,0
18438,941,2,3,2,26,1,2,2,2,2,2,350,416,432,459,461,450,81,31,43,18,0,21,1
18439,1569,2,1,2,23,0,0,0,0,-1,-1,1480,1602,1576,1399,147,122,156,125,31,172,172,156,0
18440,941,2,3,2,23,0,0,0,0,0,0,1041,1025,1011,1003,971,940,47,48,55,37,33,37,0
18441,627,2,2,2,23,0,0,0,-2,-2,-2,280,304,0,0,0,0,31,0,0,0,0,0,0
18442,6279,2,2,1,25,0,0,0,0,0,0,3396,3496,3571,3479,3472,3256,156,131,119,125,118,125,1
18443,627,2,2,2,22,0,0,0,0,2,2,406,437,460,524,507,568,48,39,72,0,75,19,1
18444,3139,2,2,2,24,2,3,2,0,0,0,2640,2610,2551,2606,2666,2962,31,0,97,103,345,0,1
18445,627,2,1,2,26,1,2,2,2,2,2,571,597,579,626,603,618,45,0,61,0,20,0,1
18446,4081,2,2,2,24,0,0,0,0,0,0,316,1600,1392,1361,1224,1147,1445,56,52,37,36,36,0
18447,1569,2,5,2,24,0,0,0,0,0,0,1325,1366,1391,1425,1455,1495,62,56,56,53,62,116,0
18448,6279,2,5,1,25,0,0,0,0,0,0,4705,4412,3022,2390,1170,766,169,103,66,28,31,340,1
18449,627,2,2,1,25,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1
18450,627,2,2,1,26,1,2,0,0,0,0,222,47,59,80,78,127,0,37,47,15,62,0,0
18451,3139,2,1,2,26,1,2,2,2,0,-1,98,92,140,23,16,29,0,56,0,0,29,94,0
18452,5337,2,2,2,24,0,0,0,0,0,0,2013,1706,1748,1855,1586,497,94,94,156,313,156,188,0
18453,2511,2,1,2,22,0,0,0,0,0,0,1516,1532,1302,1153,869,875,54,53,45,30,31,38,0
18454,4081,2,1,2,26,-2,-2,-2,-2,-2,-2,56,110,22,-5,-5,-5,110,26,31,0,0,0,1
18455,1569,2,3,1,26,2,2,2,0,0,0,1569,1607,1505,1541,896,914,73,0,77,38,38,31,1
18456,8791,2,2,2,26,0,0,0,0,0,0,815,849,882,914,937,964,56,56,56,47,47,47,0
18457,4081,2,2,2,27,-1,-1,-1,-1,0,0,105,-5,5,90,148,161,0,11,90,59,15,15,0
18458,4709,2,2,1,27,-1,-1,-1,-1,-1,-2,294,373,-161,650,0,0,373,95,1332,0,0,1691,0
18459,4081,2,1,2,23,-2,-2,-2,-2,-2,-2,0,0,0,0,0,39,0,0,0,0,39,0,0
18460,941,2,2,2,23,0,0,2,0,0,0,634,780,759,799,823,961,156,0,62,47,156,79,0
18461,1569,2,1,2,23,0,0,0,0,0,0,1599,1598,1524,1564,1077,624,75,78,81,21,106,0,0
18462,3767,2,2,2,24,0,0,0,0,0,0,2801,2762,2600,2301,2294,2156,251,109,109,94,94,94,0
18463,941,2,2,2,24,0,0,0,2,0,0,885,901,955,907,921,940,62,113,0,37,37,40,0
18464,2511,2,2,2,25,0,0,0,0,0,0,2192,2237,2286,2332,2382,2434,81,84,84,87,91,135,0
18465,2511,2,1,2,23,-1,-1,-2,-2,-1,-1,36,80,5,-68,68,201,80,32,42,137,202,170,0
18466,627,2,1,2,23,0,0,0,0,0,0,495,631,609,632,627,630,156,62,47,31,18,31,1
18467,2511,2,3,1,23,-1,-1,-1,-1,-1,-1,10,10,10,10,0,2,10,10,10,0,2,0,0
18468,941,2,2,1,27,2,0,0,2,0,0,792,824,911,888,896,958,54,109,0,31,76,0,0
18469,3767,2,1,2,26,-1,-1,-1,-1,-1,-1,204,153,204,214,176,88,153,204,214,176,172,248,0
18470,3453,2,1,2,26,0,0,0,0,-2,-2,3290,3390,2938,0,0,0,156,58,0,0,0,0,0
18471,2197,2,1,2,25,0,0,0,0,0,0,2035,1941,1946,1205,1224,1250,78,65,62,48,50,62,0
18472,9419,2,1,2,25,1,-1,-1,-1,-1,-1,0,284,126,0,34,52,284,126,0,34,52,0,0
18473,5023,2,2,2,25,-1,-1,0,0,0,0,173,472,498,386,510,248,472,127,188,219,94,41,0
18474,4709,2,2,2,25,0,0,0,0,0,0,1398,1372,1406,1390,1193,1035,63,66,56,40,40,40,0
18475,6593,2,2,1,47,-1,-1,-1,-1,-1,-1,72,17,81,112,115,128,17,82,112,115,128,273,1
18476,627,2,2,2,26,0,0,0,0,0,0,532,555,593,618,624,109,40,47,39,14,5,2,0
18477,7535,2,2,2,26,0,0,0,0,0,0,4737,4436,4048,3900,3552,3578,205,199,183,121,125,120,0
18478,1883,2,2,2,25,-1,-1,0,0,0,0,31,230,227,209,195,220,230,63,63,62,94,94,0
18479,627,2,2,2,25,0,0,2,2,2,2,242,440,451,563,539,522,211,34,128,0,62,0,0
18480,4081,2,2,2,25,1,2,0,0,0,0,4300,4185,4182,4131,3190,3191,0,215,177,119,115,113,0
18481,10361,2,2,1,25,0,-1,0,0,0,0,3706,6204,805,297,201,495,6243,784,282,188,470,188,0
18482,1569,2,1,1,25,0,0,0,0,0,-2,1516,1538,1591,1559,0,0,56,78,77,0,0,0,1
18483,3453,2,1,2,24,0,0,0,0,0,0,2126,2021,1992,2053,2097,2157,94,94,94,78,94,125,0
18484,1569,2,3,1,24,0,0,0,0,0,0,1404,1436,1469,1506,1530,1577,54,56,62,54,70,53,0
18485,2825,2,2,2,24,0,0,-2,-2,-2,-2,759,0,0,0,0,0,0,0,0,0,0,0,0
18486,4081,2,2,2,26,0,0,0,2,2,2,4123,3875,4160,4199,4214,4143,188,395,153,160,0,158,0
18487,4709,2,3,1,26,0,0,0,0,0,-2,2913,2862,3128,3139,0,0,235,313,62,0,0,0,0
18488,4395,2,2,2,27,-1,-1,-2,-2,-2,-2,16,0,0,0,0,0,0,0,0,0,0,0,0
18489,4709,2,2,2,24,0,0,0,0,0,0,4496,4331,4380,3133,3165,3241,172,172,141,109,125,125,0
18490,1569,2,2,2,26,2,0,0,0,-1,-1,1523,1513,790,494,95,0,56,94,31,95,0,0,1
18491,1255,2,1,2,26,0,0,0,0,-1,-1,195,249,281,97,12,24,62,37,31,61,24,36,1
18492,5337,2,2,2,27,0,0,0,0,0,0,5169,5107,5218,5085,5249,5065,226,235,188,313,219,502,0
18493,1883,2,2,2,24,-1,2,-1,0,0,0,109,78,657,705,674,727,0,766,63,470,62,62,0
18494,6279,2,2,2,25,-2,-2,-2,-2,-2,-2,0,5,37,50,0,0,5,37,50,0,0,0,0
18495,2511,2,1,2,25,1,-1,0,0,0,0,-1,2159,2205,2278,2366,2367,2276,80,109,125,94,97,0
18496,3139,2,1,2,25,0,0,0,0,2,0,414,460,506,583,416,425,62,62,87,0,20,21,0
18497,5337,2,2,2,25,0,0,0,0,0,0,2057,2014,1450,1343,956,803,63,62,62,24,31,31,0
18498,4395,2,1,2,26,0,0,0,0,0,0,4140,4275,4372,4318,3024,2957,204,213,160,103,106,234,0
18499,2825,2,2,2,26,0,0,0,0,0,0,2212,2024,988,910,818,731,89,59,53,31,31,37,0
18500,2197,2,5,1,26,0,0,0,0,0,0,2260,2234,2215,1168,907,893,89,109,47,40,34,31,0
18501,3767,2,1,2,26,0,0,0,0,0,0,2542,2576,2631,2681,2655,2692,125,96,94,93,99,94,0
18502,1883,2,2,1,26,0,0,0,0,0,0,903,926,954,782,797,814,47,44,47,28,29,29,0
18503,4709,2,2,2,26,0,0,0,0,0,0,3375,3395,1350,155,108,129,160,41,31,3,63,3391,0
18504,1569,2,3,1,24,0,0,0,0,0,-2,853,881,664,47,0,0,43,51,31,0,0,0,0
18505,2511,2,3,1,26,0,0,0,0,0,0,2468,1454,2359,2412,1834,1825,94,1569,126,103,65,65,0
18506,9733,2,2,2,27,0,0,0,0,0,0,1905,1998,2154,2305,3892,4017,125,188,188,1632,188,172,0
18507,1569,2,1,2,23,0,0,0,0,0,0,720,752,783,752,767,786,44,43,43,27,31,30,0
18508,627,2,2,1,23,0,0,2,0,0,0,391,471,455,487,488,499,96,0,48,18,18,21,1
18509,2511,2,1,2,24,0,0,0,2,0,0,147,180,276,265,271,276,39,105,0,5,5,5,1
18510,5651,2,1,2,25,-1,-1,-2,-2,-2,-2,83,-19,-19,-19,-19,-19,0,0,0,0,0,0,0
18511,1569,2,2,1,23,0,0,0,0,0,0,1272,1290,891,908,914,921,62,47,44,31,32,36,0
18512,2197,2,2,2,22,0,0,0,0,0,0,2088,2119,2167,2195,1588,1553,78,94,81,55,56,56,1
18513,627,2,2,1,25,0,0,3,2,0,0,542,685,665,640,627,627,151,0,0,0,0,0,0
18514,1883,2,2,1,24,2,2,0,0,0,0,897,850,860,863,881,862,0,45,45,31,31,33,1
18515,941,2,2,2,25,2,2,2,0,0,0,793,827,805,829,853,889,56,0,47,37,54,40,0
18516,627,2,2,2,24,2,0,0,0,0,3,93,124,159,187,213,202,38,41,37,31,0,0,1
18517,8791,2,4,2,25,0,0,0,0,0,0,269,327,383,396,704,568,62,62,94,313,160,398,0
18518,941,2,2,2,25,-2,-2,-1,0,0,0,0,38,856,875,892,913,38,988,45,31,34,46,0
18519,1255,2,1,2,26,2,2,2,2,2,2,831,855,833,913,895,907,47,0,94,6,31,37,1
18520,4081,2,2,2,25,0,0,0,0,0,0,450,328,296,326,247,224,62,94,94,125,31,62,0
18521,2825,2,2,2,25,0,0,0,0,0,0,1404,1342,1363,1440,1445,1483,62,58,109,47,62,62,0
18522,8163,2,2,2,25,0,-1,-1,0,0,0,157,335,121,1763,492,158,335,121,1758,179,31,3,0
18523,3139,2,1,2,26,-1,-1,-1,-1,-1,-1,3,3,3,3,3,3,3,3,3,3,3,12,1
18524,1569,2,1,2,24,0,0,0,0,0,0,1063,1105,1138,1163,1191,1328,59,60,53,47,156,0,1
18525,5965,2,3,2,24,0,0,0,0,-1,0,1701,1741,1800,341,9,1569,62,84,34,9,1560,62,0
18526,2197,2,2,2,22,0,0,0,2,0,0,1031,985,986,971,777,814,97,188,35,40,94,78,0
18527,1569,2,2,1,26,0,0,0,0,0,0,1565,1604,1607,1597,613,630,128,94,109,31,31,34,0
18528,1255,2,2,2,26,0,0,2,0,0,0,1174,1279,1211,1239,1243,1214,124,0,58,47,156,50,0
18529,6279,2,1,2,26,0,0,0,0,0,0,6374,6325,4988,4575,4394,4464,314,313,219,188,172,188,0
18530,3139,2,1,2,26,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,4,0
18531,6907,2,2,2,26,-1,-1,-1,-1,-1,-1,48,110,66,235,35,28,110,66,236,35,28,85,0
18532,6279,2,2,1,27,-1,-1,-1,-1,-1,-1,463,115,184,40,143,34,115,184,40,143,34,66,0
18533,1569,2,3,1,27,2,2,-2,-1,-1,-1,59,17,5,83,97,171,17,0,83,97,171,0,0
18534,11302,2,2,2,27,-2,-2,-2,-2,-2,-2,37,0,0,0,0,73,0,0,0,0,73,24,0
18535,5337,2,1,2,25,0,0,0,-1,0,0,252,192,114,1020,779,794,34,31,1020,32,313,156,0
18536,7849,2,3,0,26,0,0,0,0,0,0,895,4360,4114,2627,2033,1645,4067,313,94,94,78,62,0
18537,2511,2,2,2,26,2,2,2,0,0,0,2403,2554,2495,2469,1533,1588,251,0,103,62,119,0,0
18538,3453,2,2,2,23,0,0,0,0,0,0,627,649,679,690,730,770,78,62,43,62,56,34,0
18539,627,2,2,2,23,0,0,-1,0,0,0,330,105,13,641,595,621,31,13,627,18,31,31,0
18540,627,2,2,1,25,2,2,2,2,0,0,351,383,399,351,210,159,47,31,0,16,40,0,1
18541,1883,2,2,2,24,0,0,0,0,0,0,936,584,473,494,184,-90,48,41,31,3,41,1299,0
18542,5337,2,2,2,24,0,0,0,0,0,0,599,453,5028,5049,4039,3910,94,4946,251,165,156,188,0
18543,4709,2,2,2,24,0,0,0,0,-1,-1,2095,2034,1222,775,9,19,94,98,64,9,19,0,0
18544,6593,2,2,2,24,-2,-2,-2,-1,-1,-1,30,131,55,228,47,78,132,82,255,49,78,67,0
18545,7221,2,2,2,25,0,0,-1,0,-1,-1,325,245,280,417,629,122,70,280,166,629,122,408,0
18546,5023,2,2,2,25,-1,-1,-1,-1,0,0,48,0,14,56,51,30,0,14,56,1,0,75,0
18547,4709,2,2,2,25,0,0,0,0,0,0,1208,1214,1029,966,761,629,47,53,63,31,31,31,0
18548,6593,2,2,2,26,-1,-1,-1,-1,-1,-1,136,12,354,42,84,43,12,357,42,84,43,0,0
18549,9419,2,2,2,28,-1,-1,-1,-2,-2,-1,18,148,0,0,0,8,149,0,0,0,8,13,0
18550,10675,2,1,2,27,-1,-1,-1,-1,0,-1,234,91,49,242,142,155,92,49,243,40,156,187,0
18551,4709,2,1,2,24,-2,-2,-2,-2,-2,-2,91,0,0,0,0,0,0,0,0,0,0,0,1
18552,1569,2,2,2,25,0,0,-1,0,-1,0,266,67,105,67,77,20,31,105,31,77,15,47,0
18553,5023,2,1,2,27,-2,-2,-2,-2,-2,-2,22,102,160,104,172,84,102,160,104,172,89,74,1
18554,1569,2,1,2,25,0,0,2,0,0,0,1257,1353,1322,1354,1388,1439,125,0,62,56,78,172,1
18555,2197,2,2,2,25,1,2,0,0,0,0,169,162,197,285,291,214,0,37,94,5,6,0,1
18556,3767,2,2,1,25,0,0,0,0,0,-2,2483,1471,2374,1342,500,75,94,941,163,470,75,0,0
18557,6279,2,1,2,25,-2,-2,-2,-2,-2,-2,0,24,0,34,18,0,24,0,34,18,0,0,0
18558,1569,2,2,2,25,0,0,2,0,0,0,631,602,528,501,455,397,90,0,36,14,14,11,0
18559,9733,2,1,2,26,0,0,0,0,0,0,867,754,791,802,763,564,43,50,45,2,3,1,0
18560,1569,2,2,2,24,0,0,0,0,0,0,875,872,619,649,512,531,62,62,50,31,31,31,0
18561,9419,2,4,2,24,-1,-1,-1,-1,-1,-1,90,125,148,81,66,658,126,149,81,66,658,137,0
18562,5023,2,2,2,25,0,0,0,0,0,0,4921,4816,4499,4426,3790,3630,313,251,219,156,156,156,0
18563,2825,2,2,2,25,0,0,0,0,0,0,2103,2057,2118,2170,1608,1585,94,94,94,62,62,62,0
18564,5023,2,2,1,25,0,0,0,0,0,0,3665,2979,3064,2464,2467,2553,125,141,94,94,125,156,0
18565,15698,2,1,2,25,-1,0,0,0,0,0,3742,5144,5343,5092,4558,3719,2197,315,192,229,473,319,0
18566,12244,2,1,2,26,-2,-2,-2,-2,-2,-2,0,8,0,0,0,1520,8,0,0,0,1520,62,0
18567,10047,2,2,2,26,0,0,0,0,0,0,10077,10027,10027,9585,5906,6030,439,440,439,219,219,238,0
18568,1569,2,1,2,26,-2,-2,-2,-2,-2,-2,114,0,0,0,0,10,0,0,0,0,10,11,0
18569,6279,2,4,2,27,1,-1,-1,-1,-1,0,24,467,176,236,415,434,474,177,236,415,154,146,0
18570,2825,2,2,2,27,0,0,-1,-1,-2,-2,138,62,9,0,0,0,31,9,0,0,0,0,0
18571,11302,2,2,2,27,0,0,-1,-1,-1,-2,388,0,35,36,0,0,0,36,36,0,0,0,0
18572,5651,2,1,2,27,-1,-1,-1,-1,-1,-1,8,8,8,8,8,8,8,8,8,8,8,8,0
18573,1883,2,2,2,24,-1,0,-1,0,0,0,313,241,297,320,313,371,32,297,31,6,57,184,0
18574,7849,2,2,2,24,-2,-2,-1,0,0,0,0,0,610,647,668,688,0,610,47,31,31,31,1
18575,627,2,1,2,25,0,-1,-1,-2,-2,-2,480,89,0,0,0,0,94,0,0,0,0,0,0
18576,313,2,1,2,24,0,0,0,0,0,2,179,211,246,223,260,251,35,39,47,46,0,47,0
18577,3453,2,1,2,24,0,0,2,2,0,0,293,3418,3045,2966,2852,2685,3142,131,0,94,98,153,0
18578,4709,2,2,2,25,-1,-1,-1,-1,0,0,2176,72,166,540,851,119,106,166,540,459,0,1029,0
18579,5023,2,2,2,25,0,0,0,0,-1,-1,4846,4082,4811,941,2062,1690,219,910,37,2177,50,62,0
18580,941,2,2,2,25,1,2,0,0,2,0,432,416,449,504,486,492,0,48,72,0,18,31,0
18581,941,2,1,2,24,1,2,2,2,0,0,925,932,965,873,885,903,31,110,0,36,37,47,0
18582,8791,2,1,1,26,-2,-2,-2,-2,-2,-2,146,49,20,115,17,-4,49,20,115,17,0,50,0
18583,3767,2,1,2,28,1,-1,2,2,-1,-1,0,24,12,0,23,0,36,0,0,23,0,0,0
18584,11302,2,3,1,27,0,0,0,0,0,0,3633,3233,3025,2688,2481,2265,137,170,107,76,80,94,0
18585,2511,2,2,1,27,0,0,0,0,0,0,1319,1354,1388,1351,1368,1304,65,65,62,71,53,62,0
18586,9733,2,3,2,27,0,0,0,0,0,0,2629,2711,2855,2825,2895,2966,125,188,94,94,94,94,0
18587,2511,2,2,1,27,-2,-2,-2,-2,-2,-2,12,12,12,12,12,29,12,12,12,12,29,0,0
18588,5651,2,1,2,28,0,0,0,0,0,0,5376,5425,5484,5545,4448,4512,251,219,219,157,163,188,0
18589,4081,2,1,2,26,-1,-1,-1,-1,-1,-1,350,98,268,171,89,301,99,269,171,89,301,279,0
18590,2197,2,3,1,24,0,0,0,0,0,0,2084,2137,1595,978,900,339,125,94,156,62,94,94,0
18591,12558,2,2,2,24,0,0,-1,-1,-1,-1,468,394,123,15,38,375,156,123,15,38,375,7,0
18592,627,2,1,2,22,1,2,0,0,0,0,623,502,520,488,573,543,0,125,38,141,21,94,1
18593,941,2,1,2,23,0,0,-2,-2,-2,-2,133,122,31,166,264,0,122,31,166,265,0,35,0
18594,2511,2,2,2,25,1,-1,-1,-1,-2,-1,0,282,11,0,0,11,282,11,0,0,11,0,0
18595,4709,2,2,2,26,0,0,0,0,0,0,360,471,548,621,633,681,157,94,82,31,62,31,0
18596,627,2,3,2,24,-1,-1,-1,-1,-1,-2,160,118,318,151,0,0,118,318,151,0,0,61,0
18597,627,2,1,2,25,-1,-1,-1,-1,-1,-1,62,10,101,37,10,10,10,101,37,10,10,10,0
18598,4709,2,1,2,26,-1,-1,-1,-1,-1,-1,473,157,210,1713,30,803,157,210,1713,30,803,839,0
18599,1883,2,2,2,27,0,0,0,0,0,0,1304,1413,1219,1003,951,936,183,62,56,32,38,34,0
18600,10047,2,1,2,27,0,0,0,0,0,0,3772,3840,3521,3369,3326,3441,188,156,167,156,156,94,0
18601,2511,2,2,2,27,-1,-1,-1,-1,-1,-1,22,92,57,91,43,41,93,57,91,43,41,34,0
18602,4081,2,1,2,25,0,0,0,0,-2,-2,3891,4015,4188,0,0,0,188,282,0,0,0,0,0
18603,12558,2,2,1,24,0,0,0,0,0,0,5896,5535,5973,2798,1233,735,173,1405,47,63,31,1635,0
18604,627,2,1,2,25,0,0,0,0,0,0,496,500,188,178,144,71,39,35,31,2,0,643,0
18605,1883,2,1,2,24,-1,-1,-1,-1,-1,-1,209,32,440,153,63,30,32,440,153,70,93,253,0
18606,2511,2,1,2,24,0,0,0,0,0,0,1505,1435,1467,1456,1472,1503,54,55,53,51,52,54,0
18607,1569,2,1,1,24,0,0,2,0,0,0,450,531,513,545,561,568,89,0,40,24,20,22,1
18608,627,2,1,2,25,0,0,0,0,0,0,464,479,554,606,585,629,94,83,62,31,49,31,0
18609,3139,2,2,1,25,0,0,0,0,0,0,3114,3054,3120,3189,3122,3198,109,114,122,117,131,116,0
18610,2511,2,1,2,25,3,2,2,2,2,2,1413,1478,1533,1499,1599,1632,97,87,0,125,62,62,1
18611,4395,2,1,2,25,-1,0,0,0,0,0,80,141,196,223,255,45,62,62,31,32,3,78,1
18612,3453,2,1,2,25,0,0,0,0,0,0,3238,3131,3200,2601,2153,2061,150,156,125,94,78,81,0
18613,10989,2,1,2,27,0,0,0,0,0,0,2618,2403,2040,1929,1402,1618,125,103,127,36,629,630,0
18614,1883,2,1,2,27,1,-2,-2,-2,-1,0,-6,-6,-6,-6,427,349,0,0,0,434,35,11,0
18615,1569,2,1,2,24,2,0,0,0,0,0,1377,1334,1147,504,380,388,64,64,39,14,14,14,1
18616,6593,2,2,2,26,0,0,0,2,0,0,3389,3375,3421,3014,2751,2576,169,287,0,94,94,137,0
18617,1569,2,3,2,25,0,0,0,0,0,0,1062,1091,1308,473,441,535,62,314,157,314,314,314,0
18618,2511,2,5,1,25,0,0,0,0,0,0,2329,2364,2348,2380,2431,2476,109,125,106,125,105,87,0
18619,941,2,2,2,26,2,0,0,2,0,0,702,745,963,933,905,513,55,266,0,21,37,4,1
18620,4709,2,2,2,26,0,0,0,0,0,0,4805,4679,4760,4767,4731,4676,188,188,219,172,169,166,0
18621,627,2,1,2,26,-2,-2,-2,-2,-2,-2,31,280,0,0,0,24,280,0,0,0,24,0,0
18622,8477,2,1,2,26,1,-2,-1,-1,-2,-2,0,0,198,0,0,0,0,198,0,0,0,0,0
18623,1569,2,2,2,27,2,2,2,2,2,2,1291,1326,1358,1373,1404,1437,65,62,47,62,59,59,1
18624,11930,2,2,2,27,0,0,0,0,-2,-2,3724,3732,3784,17,3,17,116,94,17,3,31,23,0
18625,1883,2,1,2,28,0,0,0,0,0,0,738,801,868,933,947,963,84,87,87,37,34,37,0
18626,1569,2,3,2,26,1,2,2,2,2,2,983,1014,1048,1022,1077,1056,56,59,0,81,0,53,1
18627,3767,2,2,1,26,-1,-1,-1,-1,-2,-1,290,929,62,0,0,340,929,62,0,0,1323,827,0
18628,8163,2,1,2,26,-1,-1,2,0,0,2,50,626,638,670,713,690,924,31,53,62,0,47,0
18629,5965,2,2,2,26,1,4,3,2,2,2,1626,1590,1638,1606,1702,1721,0,78,0,135,47,62,0
18630,1569,2,1,2,26,0,0,0,0,0,0,527,558,593,630,638,654,50,53,56,27,31,147,0
18631,2511,2,1,2,26,0,0,-2,-1,-1,0,135,0,0,90,58,89,0,0,90,58,31,62,0
18632,3453,2,2,2,26,-1,-1,-1,-1,-1,0,52,12,9,28,110,62,12,9,28,110,0,163,1
18633,1569,2,2,2,26,0,0,0,0,0,0,904,895,843,849,863,849,47,56,43,31,31,31,0
18634,4709,2,1,2,27,-2,-2,-2,-2,-2,-2,1120,462,1145,98,238,94,465,1151,101,239,94,30,0
18635,1569,2,2,1,27,-1,2,-1,-1,0,-1,24,12,12,24,12,12,0,12,24,0,12,0,1
18636,2511,2,2,2,25,0,0,0,0,0,0,2635,2578,2544,2553,1903,1982,109,119,101,125,210,0,0
18637,627,2,1,2,24,0,0,0,0,0,0,706,758,796,598,593,581,62,63,62,31,37,62,0
18638,6279,2,2,2,24,0,0,0,0,0,0,7093,7214,7332,6480,4578,4403,259,256,206,159,159,162,0
18639,2511,2,1,2,25,-1,-1,2,-1,-1,-2,23,151,21,191,0,0,151,0,191,0,0,68,0
